project,vendor,path,strict_kind,broad_kind,strict_class,broad_class,reads,writes,accesses,write_read_ratio,written_with_zero_reads,write_revisit_share,h50_eligible_writes
eunomia-dev,codex,agents/skills/blog-writer/SKILL.md,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,agents/skills/blog-writing-style/SKILL.md,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,app/.generated/content/documents.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,app/.generated/content/manifest.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,app/.generated/content/site-sections.json,,,ordinary,ordinary,4,0,4,0.0,False,,0
eunomia-dev,codex,app/.generated/search/en.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,app/.venv,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,app/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,3,1,4,0.3333333333333333,False,0.0,1
eunomia-dev,codex,app/ARCHITECTURE.md,,,ordinary,ordinary,3,0,3,0.0,False,,0
eunomia-dev,codex,app/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,3,1,4,0.3333333333333333,False,0.0,1
eunomia-dev,codex,app/FEATURE_PARITY.md,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,app/README.md,,,ordinary,ordinary,12,4,16,0.3333333333333333,False,0.25,4
eunomia-dev,codex,app/ROLLOUT.md,,,ordinary,ordinary,3,1,4,0.3333333333333333,False,0.0,1
eunomia-dev,codex,app/TODO.md,task_plan_status,task_plan_status,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
eunomia-dev,codex,app/components/AboutLandingPage.tsx,,,ordinary,ordinary,7,7,14,1.0,False,0.42857142857142855,7
eunomia-dev,codex,app/components/AiEbpfLandingPage.tsx,,,ordinary,ordinary,0,2,2,,True,0.0,2
eunomia-dev,codex,app/components/ArticleLayout.tsx,,,ordinary,ordinary,10,0,10,0.0,False,,0
eunomia-dev,codex,app/components/BlogListing.tsx,,,ordinary,ordinary,10,9,19,0.9,False,0.1111111111111111,9
eunomia-dev,codex,app/components/BlogPostList.tsx,,,ordinary,ordinary,4,3,7,0.75,False,0.6666666666666666,3
eunomia-dev,codex,app/components/Breadcrumbs.tsx,,,ordinary,ordinary,5,0,5,0.0,False,,0
eunomia-dev,codex,app/components/CardGrid.tsx,,,ordinary,ordinary,5,0,5,0.0,False,,0
eunomia-dev,codex,app/components/Credibility.tsx,,,ordinary,ordinary,4,2,6,0.5,False,0.0,1
eunomia-dev,codex,app/components/DocsSidebar.tsx,,,ordinary,ordinary,7,0,7,0.0,False,,0
eunomia-dev,codex,app/components/HomeLanding.tsx,,,ordinary,ordinary,9,1,10,0.1111111111111111,False,0.0,1
eunomia-dev,codex,app/components/HomePageLanding.tsx,,,ordinary,ordinary,29,23,52,0.7931034482758621,False,0.3181818181818182,22
eunomia-dev,codex,app/components/MarkdownContent.tsx,,,ordinary,ordinary,4,1,5,0.25,False,0.0,1
eunomia-dev,codex,app/components/MobileNav.tsx,,,ordinary,ordinary,13,6,19,0.46153846153846156,False,0.0,6
eunomia-dev,codex,app/components/PageFooter.tsx,,,ordinary,ordinary,8,1,9,0.125,False,0.0,1
eunomia-dev,codex,app/components/ProductPages.tsx,,,ordinary,ordinary,35,39,74,1.1142857142857143,False,0.6052631578947368,38
eunomia-dev,codex,app/components/ProjectLandingPage.tsx,,,ordinary,ordinary,4,7,11,1.75,False,0.0,7
eunomia-dev,codex,app/components/SearchBox.tsx,,,ordinary,ordinary,5,0,5,0.0,False,,0
eunomia-dev,codex,app/components/SearchResults.tsx,,,ordinary,ordinary,6,0,6,0.0,False,,0
eunomia-dev,codex,app/components/SeoHead.tsx,,,ordinary,ordinary,7,1,8,0.14285714285714285,False,0.0,1
eunomia-dev,codex,app/components/SidebarNav.tsx,,,ordinary,ordinary,3,0,3,0.0,False,,0
eunomia-dev,codex,app/components/SiteChrome.tsx,,,ordinary,ordinary,20,0,20,0.0,False,,0
eunomia-dev,codex,app/components/SiteFooter.tsx,,,ordinary,ordinary,14,1,15,0.07142857142857142,False,0.0,1
eunomia-dev,codex,app/components/SiteHeader.tsx,,,ordinary,ordinary,19,4,23,0.21052631578947367,False,0.25,4
eunomia-dev,codex,app/components/TableOfContents.tsx,,,ordinary,ordinary,3,0,3,0.0,False,,0
eunomia-dev,codex,app/content/pages/ai-ebpf.yaml,,,ordinary,ordinary,0,2,2,,True,0.0,2
eunomia-dev,codex,app/content/pages/blog.yaml,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,app/content/pages/home.yaml,,,ordinary,ordinary,0,2,2,,True,0.0,2
eunomia-dev,codex,app/content/pages/projects.yaml,,,ordinary,ordinary,1,3,4,3.0,False,0.6666666666666666,3
eunomia-dev,codex,app/eslint.config.mjs,,,ordinary,ordinary,4,0,4,0.0,False,,0
eunomia-dev,codex,app/eslint.shared.mjs,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,app/lib/client-search.ts,,,ordinary,ordinary,6,2,8,0.3333333333333333,False,0.0,2
eunomia-dev,codex,app/lib/content.ts,,,ordinary,ordinary,4,0,4,0.0,False,,0
eunomia-dev,codex,app/lib/content/assets.ts,,,ordinary,ordinary,4,0,4,0.0,False,,0
eunomia-dev,codex,app/lib/content/collection-loader.ts,,,ordinary,ordinary,19,4,23,0.21052631578947367,False,0.25,4
eunomia-dev,codex,app/lib/content/collections.ts,,,ordinary,ordinary,13,1,14,0.07692307692307693,False,0.0,1
eunomia-dev,codex,app/lib/content/discovery.ts,,,ordinary,ordinary,16,1,17,0.0625,False,0.0,1
eunomia-dev,codex,app/lib/content/documents.ts,,,ordinary,ordinary,12,2,14,0.16666666666666666,False,0.0,2
eunomia-dev,codex,app/lib/content/feed.ts,,,ordinary,ordinary,4,0,4,0.0,False,,0
eunomia-dev,codex,app/lib/content/fs-index.ts,,,ordinary,ordinary,8,0,8,0.0,False,,0
eunomia-dev,codex,app/lib/content/git.ts,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,app/lib/content/home-loader.ts,,,ordinary,ordinary,18,5,23,0.2777777777777778,False,0.0,5
eunomia-dev,codex,app/lib/content/loaders.ts,,,ordinary,ordinary,7,0,7,0.0,False,,0
eunomia-dev,codex,app/lib/content/manifest.ts,,,ordinary,ordinary,21,3,24,0.14285714285714285,False,0.0,3
eunomia-dev,codex,app/lib/content/markdown.ts,,,ordinary,ordinary,15,3,18,0.2,False,0.3333333333333333,3
eunomia-dev,codex,app/lib/content/material-blocks.ts,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,app/lib/content/mkdocs-config.ts,,,ordinary,ordinary,54,32,86,0.5925925925925926,False,0.40625,32
eunomia-dev,codex,app/lib/content/model.ts,,,ordinary,ordinary,3,0,3,0.0,False,,0
eunomia-dev,codex,app/lib/content/nav-order.ts,,,ordinary,ordinary,7,1,8,0.14285714285714285,False,0.0,1
eunomia-dev,codex,app/lib/content/navigation.ts,,,ordinary,ordinary,8,0,8,0.0,False,,0
eunomia-dev,codex,app/lib/content/page-config.ts,,,ordinary,ordinary,0,3,3,,True,0.0,3
eunomia-dev,codex,app/lib/content/page-loader-utils.ts,,,ordinary,ordinary,17,5,22,0.29411764705882354,False,0.0,5
eunomia-dev,codex,app/lib/content/record-utils.ts,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,app/lib/content/registry.ts,,,ordinary,ordinary,20,0,20,0.0,False,,0
eunomia-dev,codex,app/lib/content/render.ts,,,ordinary,ordinary,5,0,5,0.0,False,,0
eunomia-dev,codex,app/lib/content/resolve-content-page.ts,,,ordinary,ordinary,12,0,12,0.0,False,,0
eunomia-dev,codex,app/lib/content/rewrite.ts,,,ordinary,ordinary,8,1,9,0.125,False,0.0,1
eunomia-dev,codex,app/lib/content/roots.ts,,,ordinary,ordinary,10,1,11,0.1,False,0.0,1
eunomia-dev,codex,app/lib/content/route-paths.ts,,,ordinary,ordinary,10,0,10,0.0,False,,0
eunomia-dev,codex,app/lib/content/routes.ts,,,ordinary,ordinary,8,0,8,0.0,False,,0
eunomia-dev,codex,app/lib/content/sanitize.ts,,,ordinary,ordinary,3,0,3,0.0,False,,0
eunomia-dev,codex,app/lib/content/search.ts,,,ordinary,ordinary,10,3,13,0.3,False,0.0,3
eunomia-dev,codex,app/lib/content/section-loader.ts,,,ordinary,ordinary,15,5,20,0.3333333333333333,False,0.4,5
eunomia-dev,codex,app/lib/content/sidebar.ts,,,ordinary,ordinary,16,3,19,0.1875,False,0.6666666666666666,3
eunomia-dev,codex,app/lib/content/source.ts,,,ordinary,ordinary,12,1,13,0.08333333333333333,False,0.0,1
eunomia-dev,codex,app/lib/content/types.ts,,,ordinary,ordinary,24,8,32,0.3333333333333333,False,0.0,8
eunomia-dev,codex,app/lib/dates.ts,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
eunomia-dev,codex,app/lib/page-builders.tsx,,,ordinary,ordinary,11,0,11,0.0,False,,0
eunomia-dev,codex,app/lib/page-factories.tsx,,,ordinary,ordinary,36,15,51,0.4166666666666667,False,0.4666666666666667,15
eunomia-dev,codex,app/lib/paths.ts,,,ordinary,ordinary,4,0,4,0.0,False,,0
eunomia-dev,codex,app/lib/route-builders.ts,,,ordinary,ordinary,12,1,13,0.08333333333333333,False,0.0,1
eunomia-dev,codex,app/lib/search-core.ts,,,ordinary,ordinary,2,1,3,0.5,False,0.0,1
eunomia-dev,codex,app/lib/seo.ts,,,ordinary,ordinary,6,0,6,0.0,False,,0
eunomia-dev,codex,app/lib/site-config.generated.ts,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
eunomia-dev,codex,app/lib/site-data.ts,,,ordinary,ordinary,12,4,16,0.3333333333333333,False,0.0,4
eunomia-dev,codex,app/lib/site-ia-source.ts,,,ordinary,ordinary,28,5,33,0.17857142857142858,False,0.0,5
eunomia-dev,codex,app/lib/site-ia.ts,,,ordinary,ordinary,17,5,22,0.29411764705882354,False,0.2,5
eunomia-dev,codex,app/lib/ui-copy.ts,,,ordinary,ordinary,12,3,15,0.25,False,0.0,3
eunomia-dev,codex,app/lib/utils.ts,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,app/next-env.d.ts,,,ordinary,ordinary,1,4,5,4.0,False,0.0,3
eunomia-dev,codex,app/next.config.mjs,,,ordinary,ordinary,5,2,7,0.4,False,0.0,2
eunomia-dev,codex,app/out,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,app/out/CNAME,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,app/package-lock.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,app/package.json,,,ordinary,ordinary,35,6,41,0.17142857142857143,False,0.16666666666666666,6
eunomia-dev,codex,app/pages/_app.tsx,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,app/pages/_document.tsx,,,ordinary,ordinary,3,1,4,0.3333333333333333,False,0.0,1
eunomia-dev,codex,app/pages/api/search.ts,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,app/pages/index.tsx,,,ordinary,ordinary,4,0,4,0.0,False,,0
eunomia-dev,codex,app/pages/search.tsx,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,app/pages/sitemap.xml.tsx,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,app/public/favicon.svg,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,app/public/site.webmanifest,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,app/scripts/assert-content-artifacts.mjs,,,ordinary,ordinary,6,0,6,0.0,False,,0
eunomia-dev,codex,app/scripts/audit-paper-publications.mjs,,,ordinary,ordinary,0,5,5,,True,0.0,5
eunomia-dev,codex,app/scripts/clean-generated-output.mjs,,,ordinary,ordinary,3,0,3,0.0,False,,0
eunomia-dev,codex,app/scripts/finalize-static-export.mjs,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
eunomia-dev,codex,app/scripts/generate-content-index.ts,,,ordinary,ordinary,9,0,9,0.0,False,,0
eunomia-dev,codex,app/scripts/generate-search-index.ts,,,ordinary,ordinary,3,0,3,0.0,False,,0
eunomia-dev,codex,app/scripts/generate-site-config.ts,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
eunomia-dev,codex,app/scripts/generate-static-assets.ts,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,app/scripts/generate-static-metadata.ts,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,app/scripts/verify.mjs,,,ordinary,ordinary,9,0,9,0.0,False,,0
eunomia-dev,codex,app/site,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,app/styles/globals.css,,,ordinary,ordinary,11,3,14,0.2727272727272727,False,0.0,3
eunomia-dev,codex,app/tailwind.config.ts,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,app/tests/content.test.ts,,,ordinary,ordinary,79,54,133,0.6835443037974683,False,0.25925925925925924,54
eunomia-dev,codex,app/tsconfig.json,,,ordinary,ordinary,4,1,5,0.25,False,0.0,1
eunomia-dev,codex,cuda-exp/06-cnn-convolution.cu,,,ordinary,ordinary,3,2,5,0.6666666666666666,False,1.0,2
eunomia-dev,codex,cuda-exp/06-cnn-convolution.md,,,ordinary,ordinary,3,1,4,0.3333333333333333,False,1.0,1
eunomia-dev,codex,cuda-exp/06-cnn-convolution.zh.md,,,ordinary,ordinary,2,1,3,0.5,False,1.0,1
eunomia-dev,codex,cuda-exp/Makefile,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,cuda-exp/README.md,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,docs/GPTtrace/agentsight.md,,,ordinary,ordinary,4,0,4,0.0,False,,0
eunomia-dev,codex,docs/GPTtrace/index.md,,,ordinary,ordinary,5,0,5,0.0,False,,0
eunomia-dev,codex,docs/GPTtrace/index.zh.md,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,docs/GPTtrace/schedcp.md,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
eunomia-dev,codex,docs/about/index.md,,,ordinary,ordinary,3,2,5,0.6666666666666666,False,0.0,2
eunomia-dev,codex,docs/about/index.zh.md,,,ordinary,ordinary,2,2,4,1.0,False,0.0,2
eunomia-dev,codex,docs/actplane/empirical-study/README.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/actplane/index.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/actplane/rule-language.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/agentsight/flamegraph,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/agentsight/index.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/agentsight/skills,skill,skill,bookkeeping,bookkeeping,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/agentsight/visexp,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/assets/icon.svg,,,ordinary,ordinary,3,0,3,0.0,False,,0
eunomia-dev,codex,docs/blog/index.md,,,ordinary,ordinary,5,1,6,0.2,False,0.0,1
eunomia-dev,codex,docs/blog/posts/2025.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/blog/posts/actplane.md,,,ordinary,ordinary,13,2,15,0.15384615384615385,False,0.0,2
eunomia-dev,codex,docs/blog/posts/actplane.zh.md,,,ordinary,ordinary,13,2,15,0.15384615384615385,False,0.0,2
eunomia-dev,codex,docs/blog/posts/agent-check-restore-safety.md,,,ordinary,ordinary,6,2,8,0.3333333333333333,False,0.0,2
eunomia-dev,codex,docs/blog/posts/agent-check-restore-safety.zh.md,,,ordinary,ordinary,6,3,9,0.5,False,0.3333333333333333,3
eunomia-dev,codex,docs/blog/posts/agent_sandbox.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/blog/posts/agent_sandbox.zh.md,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,docs/blog/posts/agentcgroup-characterization.md,,,ordinary,ordinary,15,7,22,0.4666666666666667,False,0.5714285714285714,7
eunomia-dev,codex,docs/blog/posts/agentcgroup-characterization.zh.md,,,ordinary,ordinary,9,10,19,1.1111111111111112,False,0.7,10
eunomia-dev,codex,docs/blog/posts/agentpprof-semantic-flamegraph.md,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,docs/blog/posts/agentpprof-semantic-flamegraph.zh.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/blog/posts/agentsight_paper.md,,,ordinary,ordinary,6,0,6,0.0,False,,0
eunomia-dev,codex,docs/blog/posts/agentsight_paper.zh.md,,,ordinary,ordinary,3,0,3,0.0,False,,0
eunomia-dev,codex,docs/blog/posts/check-restore.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/blog/posts/claude-code-analysis.md,,,ordinary,ordinary,3,1,4,0.3333333333333333,False,0.0,1
eunomia-dev,codex,docs/blog/posts/coolbpf-eunomia.zh.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/blog/posts/cpu-noise-gpu-inference.md,,,ordinary,ordinary,2,2,4,1.0,False,0.0,2
eunomia-dev,codex,docs/blog/posts/cpu-noise-gpu-inference.zh.md,,,ordinary,ordinary,3,2,5,0.6666666666666666,False,0.0,2
eunomia-dev,codex,docs/blog/posts/ebpf-ai-agent-policy-enforcement.md,,,ordinary,ordinary,30,14,44,0.4666666666666667,False,0.7142857142857143,14
eunomia-dev,codex,docs/blog/posts/ebpf-ai-agent-policy-enforcement.zh.md,,,ordinary,ordinary,33,20,53,0.6060606060606061,False,0.6,20
eunomia-dev,codex,docs/blog/posts/ebpf-ai-agent-runtime.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/blog/posts/ebpf-security.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/blog/posts/gpu-bug-taxonomy.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/blog/posts/gpu-profile-tool-impl.zh.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/blog/posts/gpu-profile-tools-analysis.zh.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/blog/posts/imgs/acrfence/fig-architecture-1.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/acrfence/fig-architecture.png,,,ordinary,ordinary,0,2,2,,True,0.0,2
eunomia-dev,codex,docs/blog/posts/imgs/acrfence/fig-comparison-1.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/acrfence/fig-comparison.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/acrfence/fig-divergence-1.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/acrfence/fig-divergence.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/acrfence/fig-sequence-1.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/acrfence/fig-sequence.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/actplane-architecture.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/actplane-dsl-examples.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/actplane-empirical-context-by-enforcement.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/actplane-empirical-enforcement-profile-by-topic.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/actplane-empirical-topic-policy-ratio.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/actplane-evaluation-dcr.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/actplane-evaluation-octobench.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/actplane-evaluation-openagentsafety.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/actplane-evaluation-overhead.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/actplane-evaluation-pipeline.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/imgs/actplane-evaluation-trace-family.png,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/blog/posts/runtime-security-for-opaque-ai-agents.md,,,ordinary,ordinary,20,9,29,0.45,False,1.0,8
eunomia-dev,codex,docs/blog/posts/runtime-security-for-opaque-ai-agents.zh.md,,,ordinary,ordinary,8,0,8,0.0,False,,0
eunomia-dev,codex,docs/blog/posts/schedcp-agentic-os.md,,,ordinary,ordinary,3,5,8,1.6666666666666667,False,0.0,5
eunomia-dev,codex,docs/blog/posts/schedcp-agentic-os.zh.md,,,ordinary,ordinary,2,5,7,2.5,False,0.0,5
eunomia-dev,codex,docs/blog/posts/userspace-ebpf.zh.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/blogs/index.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/blogs/index.zh.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/bpftime/documents/examples.md,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/bpftime/documents/gpu.md,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/bpftime/index.md,,,ordinary,ordinary,4,0,4,0.0,False,,0
eunomia-dev,codex,docs/index.md,,,ordinary,ordinary,13,4,17,0.3076923076923077,False,0.0,4
eunomia-dev,codex,docs/index.zh.md,,,ordinary,ordinary,7,4,11,0.5714285714285714,False,0.0,4
eunomia-dev,codex,docs/others/cuda-tutorial/02-ptx-assembly.cu,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,docs/others/cuda-tutorial/06-cnn-convolution.cu,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/others/cuda-tutorial/Makefile,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/others/cuda-tutorial/a.out,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/others/index.md,,,ordinary,ordinary,4,1,5,0.25,False,0.0,1
eunomia-dev,codex,docs/others/papers/README.md,,,ordinary,ordinary,2,1,3,0.5,False,0.0,1
eunomia-dev,codex,docs/others/papers/README.zh.md,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/products/agent-runtime-infrastructure.md,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/products/agent-runtime-infrastructure.zh.md,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/products/index.md,,,ordinary,ordinary,0,3,3,,True,0.0,3
eunomia-dev,codex,docs/products/index.zh.md,,,ordinary,ordinary,0,2,2,,True,0.0,2
eunomia-dev,codex,docs/products/services.md,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/products/services.zh.md,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/projects/index.md,,,ordinary,ordinary,4,7,11,1.75,False,0.14285714285714285,7
eunomia-dev,codex,docs/projects/index.zh.md,,,ordinary,ordinary,2,7,9,3.5,False,0.14285714285714285,7
eunomia-dev,codex,docs/reports/index.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/reports/org/monthly/2026-05.md,,,ordinary,ordinary,4,0,4,0.0,False,,0
eunomia-dev,codex,docs/tutorials/10-hardirqs/README.zh.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/tutorials/17-biopattern/README.zh.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/tutorials/2-kprobe-unlink/README.zh.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/tutorials/40-mysql/dispatch_command.bt,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/tutorials/41-xdp-tcpdump/xdp-tcpdump.bpf.c,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/tutorials/42-xdp-loadbalancer/Makefile,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/tutorials/42-xdp-loadbalancer/README.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
eunomia-dev,codex,docs/tutorials/SUMMARY.md,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/tutorials/SUMMARY.zh.md,,,ordinary,ordinary,0,1,1,,True,0.0,1
eunomia-dev,codex,docs/tutorials/index.md,,,ordinary,ordinary,2,0,2,0.0,False,,0
eunomia-dev,codex,docs/tutorials/index.zh.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
